id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode,genre_list,user,rating
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,86,2024-03-08,{9: 'pop'},0.645,0.646,0.295,115.842,-8.334,228639,5,1,['pop'],8,3.7
5nLQXxJa02HwKsLxE0uM9L,Good Hurt,Chappell Roan,43,2017-08-04,{316: 'indie pop'},0.678,0.405,0.152,99.942,-8.471,192223,2,0,['indie pop'],8,2.3
1L3fMJNX5WUJ865uU406Vz,Meantime,Chappell Roan,60,2017-09-22,{316: 'indie pop'},0.624,0.26,0.0949,129.902,-11.55,183440,7,1,['indie pop'],8,4.5
0xd9Nf9PQTrssA4wHH4z2v,Bitter,Chappell Roan,61,2018-02-02,{316: 'indie pop'},0.718,0.237,0.123,117.99,-9.925,242542,9,0,['indie pop'],8,4.6
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,88,2023-09-15,"{448: 'brooklyn indie', 21: 'pov: indie'}",0.504,0.308,0.121,113.95,-14.958,137773,9,1,"['brooklyn indie', 'pov: indie']",8,3.6
3KCxUF9Xk3L3eeqzvzUlS1,After,Big Cuz,0,2023-12-20,{55: 'unknown'},0.773,0.359,0.484,144.031,-12.837,164513,6,0,['unknown'],8,3.3
102YUQbYmwdBXS7jwamI90,Good Graces,Sabrina Carpenter,86,2024-08-23,{9: 'pop'},0.758,0.759,0.732,126.012,-5.315,185265,5,1,['pop'],8,3.3
4tQ4ot5WEHjxIAYhZCLxdK,Hidden,Big Cuz,0,2023-12-23,{55: 'unknown'},0.872,0.563,0.621,134.966,-11.377,139111,5,0,['unknown'],8,4.0
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,83,2023-09-08,{9: 'pop'},0.484,0.53,0.323,136.848,-5.821,219724,5,1,['pop'],8,4.7
2qkb3hhx8iCBvYzX9SvVxj,Lovesong,beabadoobee,60,2022-07-15,"{23: 'bedroom pop', 449: 'bubblegrunge', 316: 'indie pop', 21: 'pov: indie'}",0.479,0.369,0.233,127.822,-10.171,245427,5,1,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",8,2.3
41P6Tnd8KIHqON0QIydx6a,the perfect pair,beabadoobee,80,2022-07-15,"{23: 'bedroom pop', 449: 'bubblegrunge', 316: 'indie pop', 21: 'pov: indie'}",0.634,0.663,0.6,146.053,-6.818,177533,11,1,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",8,4.3
3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,79,2023-02-14,"{23: 'bedroom pop', 449: 'bubblegrunge', 316: 'indie pop', 21: 'pov: indie'}",0.62,0.409,0.582,113.946,-10.146,135067,1,1,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",8,2.2
4RQLB1gBKVwjW7K4L6quaA,String Lights,Peter McPoland,32,2022-05-13,{21: 'pov: indie'},0.491,0.465,0.316,128.068,-6.092,230200,5,1,['pov: indie'],8,3.4
1VyA8mbSyXOdJx2lguR8Uu,Romeo & Juliet,Peter McPoland,53,2020-07-03,{21: 'pov: indie'},0.318,0.476,0.0807,160.737,-7.108,166137,0,1,['pov: indie'],8,2.3
56FvJgNBzshZWAXhu8PzFV,Come Around,Peter McPoland,34,2022-05-13,{21: 'pov: indie'},0.496,0.932,0.416,155.066,-2.632,173120,7,1,['pov: indie'],8,4.0
7KVA9XflawdJaRBd1XYkJu,Hug All Ur Friends,Cavetown,52,2019-04-12,"{23: 'bedroom pop', 316: 'indie pop', 21: 'pov: indie'}",0.621,0.177,0.0787,129.88,-13.087,335102,7,1,"['bedroom pop', 'indie pop', 'pov: indie']",8,2.4
4tDJEUhCxrjUV84B7peBsS,Blue,Back to Yours,5,2021-03-12,{55: 'unknown'},0.553,0.892,0.434,97.529,-6.723,246106,3,1,['unknown'],8,4.9
12vConKy2BtoPAY1UCyTxp,i don't wanna share you with the world,Back to Yours,2,2023-03-09,{55: 'unknown'},0.796,0.632,0.712,133.04,-8.492,185003,0,1,['unknown'],8,4.1
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Hotel Ugly,86,2020-02-10,{171: 'modern indie pop'},0.485,0.409,0.376,138.419,-10.711,164571,9,0,['modern indie pop'],8,4.2
5Y4vRBs4QCUloQ5W9Wb58j,Moon Child,The F16s,38,2016-08-08,"{450: 'chennai indie', 451: 'indian indie', 452: 'indian rock'}",0.606,0.713,0.549,120.016,-5.987,279841,9,1,"['chennai indie', 'indian indie', 'indian rock']",8,3.3
0WSPIU3Y3bNXsGeKnzSnt1,warm glow,Hippo Campus,51,2017-09-12,"{129: 'modern rock', 21: 'pov: indie'}",0.445,0.446,0.0384,92.463,-8.87,358870,9,1,"['modern rock', 'pov: indie']",8,2.4
1WReLSYUCnYSvWwMkMCPm5,No Time,Jacob Noah,1,2022-06-03,{55: 'unknown'},0.56,0.666,0.634,164.077,-4.959,169989,8,1,['unknown'],8,3.9
42VUw4BNwMDV8UvmhmaDUP,La bohème,Chloé Stafler,37,2019-03-24,{55: 'unknown'},0.642,0.141,0.415,120.048,-15.147,212125,3,0,['unknown'],8,4.0
40gk32E7YaTFoQwDIWv2SY,Christmas Kids,Roar,15,2010-03-14,"{21: 'pov: indie', 453: 'weirdcore'}",0.425,0.754,0.558,152.092,-6.028,135693,2,1,"['pov: indie', 'weirdcore']",8,3.8
1CXeNAaiWBBOkpstvC8WJp,Trace,Micah Marcos,27,2019-03-22,{55: 'unknown'},0.795,0.462,0.626,134.998,-11.212,171928,1,0,['unknown'],8,2.3
3N03iAHTSTWm3TLUiEFYnI,I Think I Met You In A Dream,COIN,0,2022-03-25,{21: 'pov: indie'},0.652,0.764,0.734,74.993,-6.082,189512,2,1,['pov: indie'],8,2.6
1i3QDZbA9jVI7Lg1DA122c,Who's Lovin' You,Michael Bublé,42,2013-04-11,"{408: 'adult standards', 121: 'canadian pop', 86: 'jazz pop', 410: 'lounge'}",0.534,0.559,0.746,69.878,-5.22,176040,9,1,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",8,4.8
6x984mI891z1E2sVwYumUx,mr. sunshine,Arden Jones,46,2022-09-01,{154: 'singer-songwriter pop'},0.589,0.791,0.387,129.978,-3.443,177231,11,0,['singer-songwriter pop'],8,4.3
7g67SW4cp3vUStS71FbxRW,G.I.V.E.,Ten Tonnes,23,2019-05-03,{454: 'english indie rock'},0.694,0.867,0.965,115.005,-3.892,188127,9,1,['english indie rock'],8,3.3
7KbDCwWR8hGR2tcZqdN2e6,Space Cadette,Back to Yours,26,2020-05-01,{55: 'unknown'},0.442,0.537,0.715,95.112,-9.965,198739,11,0,['unknown'],8,3.3
1oCg7v6GkRdkEO3BhgKpKD,This Summer's Day,Sitting on Stacy,17,2022-02-04,{455: 'san diego indie'},0.561,0.795,0.623,153.054,-8.482,187280,7,1,['san diego indie'],8,3.0
16HvU7Y8TNgVjzm987FIco,Better Friends,Abby Cates,2,2021-07-28,{170: 'gen z singer-songwriter'},0.675,0.316,0.512,139.975,-13.154,180429,11,1,['gen z singer-songwriter'],8,3.2
7dsMcQNKi8kSfHkkcI5imQ,If It Wasn't (For You),Jacob Noah,20,2020-11-20,{55: 'unknown'},0.617,0.789,0.672,107.002,-5.819,202000,4,1,['unknown'],8,3.3
193bxBTqeBCowixGZRbuYf,Lead Me On,Nate Poshkus,1,2022-07-27,{55: 'unknown'},0.477,0.349,0.383,129.052,-6.943,178027,10,1,['unknown'],8,3.4
0t9X8kIUL4QqoWq6HM5o2G,Shit Show,Peter McPoland,49,2021-09-03,{21: 'pov: indie'},0.55,0.699,0.697,169.955,-3.635,200080,1,1,['pov: indie'],8,3.9
4PxJaIHhSmMEDuQbRjd308,sex scenes and video games,Grady,32,2020-05-29,{276: 'indie electropop'},0.601,0.389,0.483,134.096,-9.456,150698,6,1,['indie electropop'],8,2.3
0RAo54feMRWm64RM8WXDst,Come Back Baby,Grady,13,2021-10-15,{276: 'indie electropop'},0.386,0.718,0.523,117.028,-7.54,175541,4,0,['indie electropop'],8,2.9
6x2evRwIPQGforaAQzjXkb,Gossamer,j solomon,0,2023-02-24,{55: 'unknown'},0.554,0.475,0.452,158.212,-8.708,235587,9,1,['unknown'],8,3.7
14QUJhbXCWO90NfZ0mXnGG,PINCH ME,young friend,57,2021-03-04,{171: 'modern indie pop'},0.777,0.465,0.757,113.003,-10.55,179363,6,0,['modern indie pop'],8,3.8
1E3vswBWNDxpJcopj8E7iB,Bruises & Scratches,Sophie May,39,2022-04-06,{55: 'unknown'},0.642,0.394,0.542,129.744,-6.929,139904,11,1,['unknown'],8,2.8
2ezY94QlqbDG0aYgKnpy9C,News At 9,Peter McPoland,39,2022-05-13,{21: 'pov: indie'},0.343,0.406,0.113,134.107,-5.921,193720,3,1,['pov: indie'],8,3.6
1rLlLYMm9CWdmejVAuxP38,Best Tears,The Happy Fits,47,2018-06-15,"{456: 'modern folk rock', 457: 'new jersey indie', 21: 'pov: indie'}",0.415,0.702,0.68,129.683,-3.73,158533,2,1,"['modern folk rock', 'new jersey indie', 'pov: indie']",8,4.2
32h65LacMUd5hTol2JgQOU,Ruby Fields,Sarah and the Sundays,46,2019-05-19,{458: 'connecticut indie'},0.542,0.505,0.332,144.876,-6.972,187345,1,0,['connecticut indie'],8,3.1
6vcdiwrCVXnTLASFdjEV8r,How Are You True,Cage The Elephant,48,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.493,0.461,0.288,140.034,-9.777,280947,11,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,2.3
5LO2ZPe4MPJqrTyGnhypyL,Let Her Remember,Peter McPoland,33,2022-05-13,{21: 'pov: indie'},0.368,0.199,0.244,88.791,-6.497,212000,7,1,['pov: indie'],8,4.4
5QYSGcJw2lamJY3VkL5W2m,Eloise,Peter McPoland,39,2021-01-27,{21: 'pov: indie'},0.572,0.521,0.365,92.949,-7.659,181840,4,1,['pov: indie'],8,4.1
03aXoiwsFCXxgYuoStgwJj,Tonight,Peter McPoland,35,2022-08-19,{21: 'pov: indie'},0.484,0.942,0.448,157.014,-3.052,210667,7,1,['pov: indie'],8,2.1
6nctEN4lXyz9KV7ujHaAKb,Slow Down,Peter McPoland,37,2022-05-13,{21: 'pov: indie'},0.347,0.634,0.332,126.913,-3.345,202347,7,1,['pov: indie'],8,4.7
1xVBT8KnAOqDnWPj6MznPY,9 to 5,Grady,25,2021-10-15,{276: 'indie electropop'},0.702,0.63,0.942,98.055,-7.661,196684,4,1,['indie electropop'],8,3.9
3CbGA59vzNqlJxdfK7iRuS,ARIZONA,young friend,41,2020-07-31,{171: 'modern indie pop'},0.633,0.418,0.519,77.978,-9.454,215765,1,0,['modern indie pop'],8,4.6
7LaARKopprR43t9wXKFjtI,In One Ear - New Radio Edit,Cage The Elephant,10,2008-01-01,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.288,0.964,0.607,166.956,-3.503,200769,1,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,3.7
3Lvb7uE0AwohugsTPLIH7S,Losing You,Stephen Dawes,0,2022-01-27,{154: 'singer-songwriter pop'},0.533,0.657,0.361,90.05,-8.741,173305,4,1,['singer-songwriter pop'],8,2.3
5lCtzEEl2FxySHX4zR9yEf,kissing girls,Grady,47,2020-05-29,{276: 'indie electropop'},0.415,0.456,0.72,181.452,-7.315,100750,0,1,['indie electropop'],8,2.4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,87,2022-10-14,"{21: 'pov: indie', 154: 'singer-songwriter pop'}",0.664,0.5,0.801,117.896,-6.935,182347,9,1,"['pov: indie', 'singer-songwriter pop']",8,2.5
32irCtqVudXga5frCUDFVH,Friends,Farmer's Son,21,2022-12-02,{55: 'unknown'},0.505,0.485,0.44,68.056,-8.702,182721,3,1,['unknown'],8,3.8
4yXfSESRygbY7qRqgYCfph,Riot Vans,j solomon,0,2022-06-03,{55: 'unknown'},0.528,0.785,0.613,88.012,-5.901,213485,9,0,['unknown'],8,3.5
6cX50wVhVi0UaXOsTB2V6Q,Silence,j solomon,0,2020-01-31,{55: 'unknown'},0.283,0.754,0.627,164.906,-7.356,176384,11,1,['unknown'],8,3.0
0eQO3k0qrUynKabFN9bmmx,Hazel Eyes,j solomon,28,2018-04-05,{55: 'unknown'},0.625,0.182,0.383,135.067,-17.936,226302,7,1,['unknown'],8,2.7
1kpbUkXdbld68SQ0oW7ZsR,Mona Lisa,j solomon,33,2022-02-04,{55: 'unknown'},0.362,0.869,0.705,96.088,-3.959,118875,6,0,['unknown'],8,4.7
0lcZGncxys8oe7ozCkQ6d7,All the Time,The Kooks,35,2018-08-31,"{460: 'brighton indie', 355: 'garage rock', 129: 'modern rock', 74: 'rock'}",0.532,0.773,0.507,94.024,-3.689,246736,4,0,"['brighton indie', 'garage rock', 'modern rock', 'rock']",8,4.8
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,YOASOBI,68,2019-12-15,"{461: 'j-pop', 462: 'japanese teen pop'}",0.67,0.874,0.789,130.041,-5.221,261013,8,1,"['j-pop', 'japanese teen pop']",8,4.6
2kS6td1yvmpNgZTt1q5pQq,Hayloft,Mother Mother,5,2008-09-23,"{463: 'canadian indie rock', 21: 'pov: indie', 464: 'vancouver indie'}",0.527,0.922,0.49,95.975,-2.666,181680,9,0,"['canadian indie rock', 'pov: indie', 'vancouver indie']",8,3.6
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,72,2010-10-05,"{71: 'classic rock', 74: 'rock'}",0.321,0.64,0.414,146.172,-10.023,214333,2,1,"['classic rock', 'rock']",8,4.6
3s5ogvexUgA6XjNj37zpnP,Piledriver waltz,Alex Turner,57,2011-03-14,{362: 'sheffield indie'},0.533,0.748,0.343,105.921,-7.861,204880,1,1,['sheffield indie'],8,4.9
4iwpCp7qdDLngGI3gsVTza,Miracle Aligner,The Last Shadow Puppets,58,2016-12-02,"{356: 'baroque pop', 129: 'modern rock', 362: 'sheffield indie'}",0.562,0.724,0.855,113.056,-8.627,245728,6,0,"['baroque pop', 'modern rock', 'sheffield indie']",8,3.8
48rZVgAGm0OlbbxjikCpqm,Michelle,Sir Chloe,0,2020-10-23,"{316: 'indie pop', 21: 'pov: indie'}",0.366,0.439,0.11,115.94,-5.238,214088,4,1,"['indie pop', 'pov: indie']",8,5.0
0bgujdpFkvd6vmQpqmT2pz,冬のはなし,ギヴン,0,2019-09-18,{465: 'yaoi'},0.445,0.974,0.414,134.969,-1.455,206307,5,1,['yaoi'],8,3.2
5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,69,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.47,0.623,0.298,77.861,-5.655,225973,0,1,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,2.5
7tCHpjktA50ihtkLz6bAnn,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,65,2008-01-01,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.635,0.914,0.922,156.014,-5.631,175493,0,1,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,2.7
7oWbeO9v3Cfs900q7JhLAs,Come A Little Closer,Cage The Elephant,64,2013-10-08,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.44,0.778,0.304,148.038,-1.786,229347,1,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,3.9
1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,Cage The Elephant,66,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.549,0.789,0.715,136.125,-6.071,214387,5,1,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,2.4
0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,Cage The Elephant,56,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.423,0.931,0.61,150.385,-5.225,173173,11,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,4.9
4dpEYOPcmHNfvERbiajp3G,Sweetie Little Jean,Cage The Elephant,53,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.524,0.532,0.367,135.678,-6.07,224893,6,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,2.2
48sc7vBJeNoCEQhxO3zYKA,Too Late To Say Goodbye,Cage The Elephant,53,2015-12-18,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.482,0.55,0.105,67.559,-7.098,252787,4,0,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,4.6
1KuVdyg8d6NlRhbpHxg5UF,Social Cues,Cage The Elephant,63,2019-04-19,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.668,0.913,0.933,132.039,-3.097,219053,9,1,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,3.1
5dyfHe3tR7wyzfuNo0uu3Y,Telescope,Cage The Elephant,52,2013-10-08,"{369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie', 459: 'punk blues', 74: 'rock'}",0.589,0.481,0.176,93.568,-4.801,228293,0,1,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",8,5.0
0CJgUQ8UemK2htS73Ye5U8,Trap Anthem,MC Virgins,0,2020-02-25,{361: 'meme rap'},0.819,0.819,0.736,160.005,-5.531,133018,6,0,['meme rap'],8,3.3
7pcANiSH8mEKLUIPAxiSDr,CAN YOU HEAR THE MOON,Grady,48,2019-10-25,{276: 'indie electropop'},0.343,0.503,0.5,146.11,-6.018,182534,6,0,['indie electropop'],8,4.7
2Ouu07dJ1tUavnkARWsdJ9,Out of Tune,BoyWithUke,56,2021-06-04,{466: 'sad rap'},0.732,0.553,0.506,180.153,-11.761,177853,1,0,['sad rap'],8,2.9
1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,girl in red,10,2018-11-21,"{23: 'bedroom pop', 316: 'indie pop', 467: 'norwegian indie', 21: 'pov: indie'}",0.566,0.366,0.237,129.959,-12.808,184154,7,1,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",8,3.7
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,84,2015-10-30,"{369: 'modern alternative rock', 129: 'modern rock', 9: 'pop'}",0.588,0.521,0.337,85.012,-9.461,260173,10,1,"['modern alternative rock', 'modern rock', 'pop']",8,4.6
545dPjoel1IMqBxmDKGtjE,Violet Blue,Jacob Noah,7,2021-08-06,{55: 'unknown'},0.462,0.66,0.485,92.047,-12.153,164000,0,1,['unknown'],8,2.2
0JHHnfTJR7d8wUrWa2e7ka,I'll Be,Jacob Noah,2,2020-02-21,{55: 'unknown'},0.564,0.808,0.329,95.015,-5.067,204172,11,0,['unknown'],8,4.3
0Q8uFTawlgpst0kZBjLQpQ,Punt Kick,Grady,16,2021-10-15,{276: 'indie electropop'},0.725,0.569,0.843,100.969,-8.416,156306,8,1,['indie electropop'],8,3.0
6ERZ30cRjVWGtVLhczX9aL,The greatest,Lana Del Rey,63,2019-08-30,"{62: 'art pop', 9: 'pop'}",0.443,0.226,0.196,79.142,-12.507,300361,2,0,"['art pop', 'pop']",8,4.3
5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From “Grease”,Olivia Newton-John,71,1978-04-04,"{408: 'adult standards', 247: 'australian dance', 82: 'disco', 72: 'mellow gold', 76: 'soft rock'}",0.59,0.338,0.322,110.581,-13.101,185360,11,0,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",8,2.5
62ZXL1CWLJDiDWUZUhfLfU,Dopamine,BØRNS,50,2015-10-16,"{22: 'indie poptimism', 369: 'modern alternative rock', 129: 'modern rock', 21: 'pov: indie'}",0.551,0.813,0.568,97.557,-4.25,224373,5,1,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",8,2.4
76KJkSgvV0vFNgaRYPxM24,HEADCASE,young friend,27,2021-08-16,{171: 'modern indie pop'},0.623,0.902,0.489,149.856,-5.896,174860,1,1,['modern indie pop'],8,4.5
0QmHdbHwGXFGThhJhuGL3R,What's New,Ax and the Hatchetmen,42,2020-07-31,{55: 'unknown'},0.768,0.646,0.787,114.054,-8.69,211889,9,1,['unknown'],8,2.0
7yNf9YjeO5JXUE3JEBgnYc,Babydoll,Dominic Fike,82,2018-10-16,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.762,0.604,0.847,168.007,-5.296,97960,7,0,"['alternative pop rock', 'pov: indie']",8,3.2
1AMADyXgIWayh5vXLZo2qF,Covet,Basement,71,2012-10-23,"{469: 'alternative emo', 365: 'dreamo', 470: 'emo'}",0.428,0.799,0.228,139.052,-6.265,227340,4,1,"['alternative emo', 'dreamo', 'emo']",8,2.7
0b6xZk9f96N77BfmYWnQNC,Mama's Boy,Dominic Fike,71,2023-07-07,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.807,0.354,0.602,78.964,-7.554,155722,9,1,"['alternative pop rock', 'pov: indie']",8,4.0
3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,Dominic Fike,71,2019-07-04,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.884,0.539,0.776,85.008,-6.389,146827,1,0,"['alternative pop rock', 'pov: indie']",8,4.2
78JGdUz8IxGBaBpZo9BYKv,Hey Blondie (From Barbie The Album),Dominic Fike,41,2023-07-05,{55: 'unknown'},0.722,0.762,0.716,108.007,-8.819,141808,6,0,['unknown'],8,3.4
44KWbTVZev3SWdv1t5UoYE,How Much Is Weed?,Dominic Fike,65,2023-07-07,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.691,0.813,0.537,154.122,-4.49,125055,1,1,"['alternative pop rock', 'pov: indie']",8,3.7
1xLs8Mu1QEVbGCpyHQ2r2U,Why,Dominic Fike,70,2020-07-31,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.684,0.856,0.343,117.027,-2.676,139907,6,1,"['alternative pop rock', 'pov: indie']",8,3.7
4Z59a9hIn8EMsni3OiqGso,Think Fast (feat. Weezer),Dominic Fike,60,2023-07-07,"{468: 'alternative pop rock', 21: 'pov: indie'}",0.538,0.452,0.209,168.102,-7.994,222840,2,1,"['alternative pop rock', 'pov: indie']",8,5.0
49eGi1fvLhPq6Y0uwzsEJ6,Goofy,Ax and the Hatchetmen,44,2020-07-31,{55: 'unknown'},0.351,0.757,0.503,174.744,-6.506,187767,0,1,['unknown'],8,3.8
2aaCNg42RA74s0EmHTBqS7,No Other Heart,Mac DeMarco,73,2015-08-07,"{312: 'edmonton indie', 313: 'lo-fi indie', 21: 'pov: indie', 314: 'slacker rock'}",0.67,0.684,0.852,94.261,-7.47,173118,2,1,"['edmonton indie', 'lo-fi indie', 'pov: indie', 'slacker rock']",8,4.0
63q9LqTK5iiZLy3cTvLMUf,Another One,Mac DeMarco,67,2015-08-07,"{312: 'edmonton indie', 313: 'lo-fi indie', 21: 'pov: indie', 314: 'slacker rock'}",0.694,0.407,0.719,147.682,-10.325,160991,1,0,"['edmonton indie', 'lo-fi indie', 'pov: indie', 'slacker rock']",8,2.0
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,78,2016-08-20,"{0: 'lgbtq+ hip hop', 1: 'neo soul'}",0.457,0.551,0.428,89.87,-9.36,307151,5,0,"['lgbtq+ hip hop', 'neo soul']",8,4.9
2fUzIGTGG2lyGGTawvOGBv,Sally Forth,Peter McPoland,30,2019-06-04,{21: 'pov: indie'},0.405,0.253,0.276,141.27,-10.416,263094,0,1,['pov: indie'],8,2.1
6LvCeRn4syX64O0MLrT5CA,Not That Deep,Mason Ashley,3,2021-10-29,{55: 'unknown'},0.541,0.491,0.375,157.046,-7.707,170696,3,0,['unknown'],8,2.3
5NhlpQ6BOIz3S5welptk1W,Sober,Childish Gambino,1,2014-10-03,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.707,0.562,0.418,98.094,-7.621,252026,0,1,"['atl hip hop', 'hip hop', 'rap']",8,4.7
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,66,2018-05-06,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.854,0.463,0.549,120.024,-6.159,225773,5,1,"['atl hip hop', 'hip hop', 'rap']",8,4.7
4Ksj9mKfsYC5b8v8Ey3c8I,0.00,Childish Gambino,0,2020-03-22,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.174,0.0466,0.0337,116.713,-18.458,179387,3,1,"['atl hip hop', 'hip hop', 'rap']",8,2.2
07FOCFJhMmCVQDyWX1d3gR,Algorhythm,Childish Gambino,0,2020-03-22,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.715,0.649,0.478,100.077,-11.294,212107,2,1,"['atl hip hop', 'hip hop', 'rap']",8,2.5
2Aq78kKI9yuloJQkcbhQbU,Time (feat. Ariana Grande),Childish Gambino,0,2020-03-22,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.621,0.538,0.311,85.977,-9.307,367293,10,1,"['atl hip hop', 'hip hop', 'rap']",8,4.6
3WWAvWDBQANpJeNbvVbjMg,Heartbeat,Childish Gambino,1,2011-11-15,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.8,0.545,0.292,119.965,-7.002,269840,1,0,"['atl hip hop', 'hip hop', 'rap']",8,3.5
2Wd1jxXCTPhDCy2GMPC9fB,Fire Fly,Childish Gambino,0,2011-11-15,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.673,0.887,0.484,87.484,-4.121,203053,11,0,"['atl hip hop', 'hip hop', 'rap']",8,3.0
799f6Ih1Pu4AUApMyXhxUc,Bonfire,Childish Gambino,1,2011-11-15,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.506,0.745,0.311,161.808,-6.044,192947,8,1,"['atl hip hop', 'hip hop', 'rap']",8,4.6
0SunFlwqT44E0BU0yrgM7u,Boogieman,Childish Gambino,0,2016-12-02,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.713,0.753,0.64,88.026,-8.64,216840,7,1,"['atl hip hop', 'hip hop', 'rap']",8,3.5
3YxunxpAExKBEvhuf7wQOK,Riot,Childish Gambino,0,2016-12-02,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.498,0.942,0.603,91.358,-6.664,125120,5,1,"['atl hip hop', 'hip hop', 'rap']",8,4.8
1nRTH500HbZX8PYwT4ZMby,Retro (Rough),Childish Gambino,0,2014-10-03,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.862,0.614,0.323,110.061,-5.875,202667,5,0,"['atl hip hop', 'hip hop', 'rap']",8,4.6
5MKSl2ZHsImt0wOfBAs87U,Terrified,Childish Gambino,0,2016-12-02,"{6: 'atl hip hop', 16: 'hip hop', 3: 'rap'}",0.468,0.397,0.0993,139.973,-11.707,255467,0,0,"['atl hip hop', 'hip hop', 'rap']",8,2.9
